match id,dataset_type,win_pred_team_id,win_pred_score,indep_feat_id1,indep_feat_id2,indep_feat_id3,indep_feat_id4,indep_feat_id5,indep_feat_id6,indep_feat_id7,indep_feat_id8,indep_feat_id9,indep_feat_id10,train_algorithm,is_ensemble,train_hps_trees,train_hps_depth,train_hps_lr
9256386,r1,62,0.5714712572262248,1.0202764976958525,1.2918287937743191,1.1807255744202223,0.6179245283018868,2.0,0.4444444444444444,140.53333333333333,0.024390243902439,1.0,2.5161290322580645,CatBoostClassifier,no,300,3,0.01
9272773,r1,33921,0.5379945211692698,0.9953488372093023,1.4102564102564104,1.2484844900493834,1.0264900662251655,2.0,0.9090909090909092,155.13333333333333,2.9047619047619047,1.0,0.005649717514124294,CatBoostClassifier,no,300,3,0.01
9433850,r1,6698,0.5177745062136276,1.003994673768309,1.0231660231660231,0.9491684802132724,1.0606060606060606,1.3333333333333333,0.6666666666666666,178.46666666666667,1.0,2.0,0.09202453987730061,CatBoostClassifier,no,300,3,0.01
9615073,r1,41,0.5024273012692124,1.020265991133629,0.9948320413436692,0.760174293324244,1.2150537634408602,1.0,0.9230769230769232,169.6,2.9047619047619047,0.3333333333333333,72.0,CatBoostClassifier,no,300,3,0.01
9262035,r1,36070,0.5268525206119681,1.005736137667304,1.3621621621621622,1.031379532492234,0.6968085106382979,1.25,0.4,165.3846153846154,1.4878048780487805,0.6666666666666666,1.8120300751879699,CatBoostClassifier,no,300,3,0.01
9262252,r1,36070,0.5364354922915823,0.9944903581267218,1.0594594594594595,1.133874453555174,0.9467213114754098,1.2,0.8333333333333334,152.33333333333334,1.3278688524590163,0.5,0.5915492957746479,CatBoostClassifier,no,300,3,0.01
9128363,r1,48334,0.5808348888862958,0.9952324195470799,1.0824175824175823,0.9344063282856312,1.5286624203821657,1.3333333333333333,2.75,,1.0,1.0,1.0,CatBoostClassifier,no,300,3,0.01
9085292,r1,10366,0.5106886003646484,1.0083594566353187,1.3681318681318682,1.0353676543312351,0.9408284023668639,1.5,0.75,160.66666666666666,2.9047619047619047,3.0,19.055555555555557,CatBoostClassifier,no,300,3,0.01
9272444,r1,33942,0.675069873026967,1.008361204013378,0.7435233160621761,0.6536298516657187,0.7570621468926554,0.6666666666666666,0.6363636363636364,160.8,0.024390243902439,1.0,0.11764705882352941,CatBoostClassifier,no,300,3,0.01
9457538,r1,42573,0.6223329821196126,1.0046728971962617,0.593939393939394,0.8571964486682505,0.926829268292683,0.5,0.7142857142857143,153.88888888888889,1.0,0.3333333333333333,0.45098039215686275,CatBoostClassifier,no,300,3,0.01
9433108,r1,9701,0.8180070880498749,1.0199572344975054,0.4183168316831683,0.410586401550257,0.5870646766169154,0.1,0.7142857142857143,159.4,0.5061728395061729,1.0,0.037037037037037035,CatBoostClassifier,no,300,3,0.01
9516674,r1,30414,0.5456188860089635,1.0163568773234202,0.6851851851851852,0.8260025737688601,0.9797297297297297,2.5,0.7,167.0,1.0,1.0,2.411764705882353,CatBoostClassifier,no,300,3,0.01
9684506,r1,12389,0.5894711923312541,1.0012322858903266,2.3,0.8620689655172415,0.015151515151515152,1.0,0.0,143.75,0.0476190476190476,1.0,0.0625,CatBoostClassifier,no,300,3,0.01
9167927,r1,209,0.7127797662282255,0.9931192660550459,6.451612903225806,2.453333333333333,10.2,3.0,2.0,141.88888888888889,21.0,0.5,1.0,CatBoostClassifier,no,300,3,0.01
9433885,r1,9701,0.5068926154780747,0.9772575250836121,0.7841530054644809,0.9152133958247871,0.8058608058608059,0.6,0.9090909090909092,164.13333333333333,1.0,1.0,0.0037174721189591076,CatBoostClassifier,no,300,3,0.01
9433899,r1,7727,0.6486542278915914,0.9827242524916944,1.4741035856573705,0.8219722398763208,0.856655290102389,1.3333333333333333,1.0,157.46666666666667,1.975609756097561,4.0,48.333333333333336,CatBoostClassifier,no,300,3,0.01
9087147,r1,76,0.5327807001952611,0.9913793103448276,0.6313043478260869,0.8091787439613526,0.9121621621621622,0.7142857142857143,0.8,146.06666666666666,0.2079207920792079,1.0,1.0,CatBoostClassifier,no,300,3,0.01
9457664,r1,47529,0.6278710684802155,0.9863532979529946,0.8958990536277602,1.6323198321078745,2.010204081632653,1.3333333333333333,2.0,167.26666666666668,61.0,0.25,0.9103448275862069,CatBoostClassifier,no,300,3,0.01
9097395,r1,23750,0.6593298960991949,0.9690844233055886,3.0609756097560976,1.5551897860593513,5.0,4.0,3.0,143.125,61.0,0.6666666666666666,0.41304347826086957,CatBoostClassifier,no,300,3,0.01
9271800,r1,47480,0.60028044368306,1.0066833751044277,1.2054794520547945,1.4766363969974006,0.9424460431654677,4.0,1.1428571428571428,148.33333333333334,1.4878048780487805,5.0,0.5647058823529412,CatBoostClassifier,no,300,3,0.01
9087042,r1,48,0.500989854465626,1.0200546946216955,1.0872641509433962,0.9930995976852554,0.8737201365187713,1.0,1.0555555555555556,166.66666666666666,1.975609756097561,1.0,1.0,CatBoostClassifier,no,300,3,0.01
9457510,r1,47529,0.6266183654467342,0.9812206572769953,1.1416309012875536,1.7087051066317611,1.797872340425532,1.5,2.2,164.83333333333334,3.857142857142857,0.75,1.3505154639175259,CatBoostClassifier,no,300,3,0.01
9085040,r1,7608,0.5209404389321954,0.989406779661017,1.180094786729858,1.03830277218958,0.8717948717948718,2.5,0.8333333333333334,164.6,0.6721311475409836,0.5,0.4745762711864407,CatBoostClassifier,no,300,3,0.01
9085418,r1,10576,0.5269889821513569,1.0083333333333333,1.2473118279569892,1.1541254436296036,1.0616438356164384,3.0,1.2222222222222223,172.6,0.3442622950819672,1.3333333333333333,226.0,CatBoostClassifier,no,300,3,0.01
9331398,r1,11591,0.54390298593985,1.0101010101010102,1.3435114503816794,1.0876815492200107,0.2163265306122449,6.0,0.2,138.07142857142858,1.3278688524590163,0.5,2.3333333333333335,CatBoostClassifier,no,300,3,0.01
9272507,r1,33963,0.5642669578626287,0.9950535861500412,1.0598006644518272,1.0495286873223693,1.338235294117647,1.0,1.3333333333333333,166.73333333333332,1.0,0.5,0.3076923076923077,CatBoostClassifier,no,300,3,0.01
9225376,r1,48,0.5799658454262131,0.9882005899705014,1.7439024390243902,1.3550474552820868,1.0705882352941176,1.0,1.7,162.73333333333332,2.463414634146341,1.0,1.0,CatBoostClassifier,no,300,3,0.01
9516338,r1,30414,0.5714040955089921,0.9895444361463779,0.8741573033707866,0.9037907200198368,1.0406504065040652,1.5,1.3076923076923077,170.93333333333334,0.5061728395061729,1.0,0.125,CatBoostClassifier,no,300,3,0.01
9440493,r1,55,0.5906091765692125,0.976878612716763,1.3115264797507789,1.4596349475894654,1.8484848484848484,1.0,1.3125,170.73333333333332,1.0,1.0,1.0,CatBoostClassifier,no,300,3,0.01
9457447,r1,47529,0.5721104503391584,0.9951690821256038,0.9812734082397003,1.3064933820683227,1.0,0.75,0.9090909090909092,158.1818181818182,1.975609756097561,1.0,0.6213592233009708,CatBoostClassifier,no,300,3,0.01
9077011,r1,40298,0.5338109569571396,0.9824120603015075,1.0784982935153584,0.8297358804099271,0.9596774193548387,2.0,0.875,167.16666666666666,1.4878048780487805,0.25,1.725,CatBoostClassifier,no,300,3,0.01
9085355,r1,9701,0.7303734860667311,1.020703933747412,0.6194968553459119,0.5779475925812694,0.7427385892116183,0.25,0.625,165.8,0.5121951219512195,1.0,225.0,CatBoostClassifier,no,300,3,0.01
9076997,r1,47529,0.6335779643347839,1.0126903553299493,0.5126050420168067,0.8069100204823676,0.7590361445783133,0.5,1.2,160.4,0.4059405940594059,0.5,0.5555555555555556,CatBoostClassifier,no,300,3,0.01
9587136,r1,36084,0.5204294431119174,1.0102827763496145,0.8647798742138365,0.8908235695951224,1.2882882882882882,1.0,1.4,163.93333333333334,1.0,0.25,2.088888888888889,CatBoostClassifier,no,300,3,0.01
8887801,r1,33928,0.5955161823880196,0.9891304347826086,0.9714285714285714,1.0163728716247624,1.680672268907563,0.5,1.6,168.0,1.0,0.5,108.0,CatBoostClassifier,no,300,3,0.01
9684667,r1,15301,0.6915188862553835,1.002464571780653,0.44420600858369097,0.6543815313394984,0.6402877697841727,1.4,0.3636363636363636,158.53846153846155,0.6039603960396039,0.5,1.0,CatBoostClassifier,no,300,3,0.01
9330789,r1,11283,0.6086343342878369,1.0,3.5697674418604652,2.5055953838083584,1.2571428571428571,2.0,4.0,139.0,0.6721311475409836,2.0,12.0,CatBoostClassifier,no,300,3,0.01
9098844,r1,188,0.7587766200139581,0.9833134684147795,2.1404958677685952,2.059989914494472,1.4344262295081966,2.0,1.4285714285714286,122.93333333333334,1.0,4.0,4.451612903225806,CatBoostClassifier,no,300,3,0.01
9331335,r1,14454,0.5950625874338883,0.9948979591836735,1.572139303482587,1.2088160439784181,3.189189189189189,3.5,6.0,144.83333333333334,1.0,1.0,1.0,CatBoostClassifier,no,300,3,0.01
9085187,r1,9701,0.5241038603780671,1.0168776371308017,1.330708661417323,0.9088635351593741,0.6847826086956522,1.5,0.5294117647058824,161.6,1.3278688524590163,0.3333333333333333,22.714285714285715,CatBoostClassifier,no,300,3,0.01
9051104,r1,40578,0.5575343751438281,0.9896373056994818,0.8978328173374613,0.9786754126376767,1.196808510638298,5.0,0.75,169.92857142857142,1.0,0.25,0.875,CatBoostClassifier,no,300,3,0.01
9271730,r1,47501,0.5042667574410233,1.0,0.7810457516339869,1.4821417870198355,1.005952380952381,1.0,0.9090909090909092,154.30769230769232,1.3278688524590163,1.0,23.25,CatBoostClassifier,no,300,3,0.01
9051048,r1,40564,0.5099719600182253,1.0295698924731183,0.482421875,0.654850565676891,2.3902439024390243,0.4,2.6,163.3846153846154,1.9523809523809523,0.25,1.7407407407407407,CatBoostClassifier,no,300,3,0.01
9407782,r1,48922,0.517981328104375,0.9923076923076923,0.6330645161290323,0.7498107041956658,1.0945273631840795,0.6666666666666666,0.6666666666666666,138.71428571428572,1.0,0.3333333333333333,15.0,CatBoostClassifier,no,300,3,0.01
9272542,r1,33942,0.5190062845028054,1.0016542597187759,1.0164383561643835,1.0176426567524253,1.0594059405940595,1.0,0.9230769230769232,158.13333333333333,0.5061728395061729,4.0,0.6721311475409836,CatBoostClassifier,no,300,3,0.01
9377339,r1,62,0.6001655329764695,0.9462599854756718,1.04,0.9152430657323279,1.3539823008849559,3.5,1.3529411764705883,153.93333333333334,1.0,1.0,1.0,CatBoostClassifier,no,300,3,0.01
8950780,r1,55,0.5675394788486985,1.0150187734668334,1.0396270396270397,0.8472897342442132,1.2230769230769232,1.4,1.9090909090909087,153.0,2.463414634146341,2.0,74.0,CatBoostClassifier,no,300,3,0.01
9290917,r1,55,0.6166199063051925,0.9511278195488722,2.78125,1.9432674614533174,9.0,2.0,4.5,175.2,1.196078431372549,0.25,41.0,CatBoostClassifier,no,300,3,0.01
9084655,r1,10366,0.5637495530864933,0.988950276243094,1.6394557823129252,1.277641939872275,0.9760479041916168,3.0,0.7857142857142857,171.33333333333334,1.4878048780487805,2.0,0.05555555555555555,CatBoostClassifier,no,300,3,0.01
9516569,r1,36014,0.5141771560663406,0.992619926199262,0.9910913140311804,0.7424120367383499,0.7014925373134329,1.0,0.8125,174.86666666666667,1.0,1.0,0.06666666666666667,CatBoostClassifier,no,300,3,0.01
9085215,r1,8917,0.5006245787113148,1.0041450777202072,0.7777777777777778,0.9497897136760699,1.4333333333333333,1.0,1.4545454545454546,174.4,1.0,1.0,0.07692307692307693,CatBoostClassifier,no,300,3,0.01
9292569,r1,34,0.5356525944954391,0.9869888475836431,0.7821576763485477,1.0228623839217206,0.8593155893536122,1.0,1.2727272727272727,167.73333333333332,0.7530864197530864,1.0,1.0,CatBoostClassifier,no,300,3,0.01
9272738,r1,33935,0.5735872434930849,0.993705743509048,2.1475409836065573,1.7135471488611271,0.8418367346938775,3.0,0.6,157.13333333333333,1.0,1.5,2.711340206185567,CatBoostClassifier,no,300,3,0.01
9331216,r1,14454,0.5543793205025909,0.9965307892454467,0.819620253164557,1.0639039847444183,0.652542372881356,0.2857142857142857,0.8571428571428571,135.28571428571428,1.4878048780487805,2.0,0.4090909090909091,CatBoostClassifier,no,300,3,0.01
9128356,r1,30407,0.602554090500853,1.0071942446043165,0.806146572104019,0.9067944249354025,0.8364485981308412,0.3333333333333333,1.0,159.93333333333334,1.0,1.0,1.0,CatBoostClassifier,no,300,3,0.01
9516807,r1,30400,0.5020498971823572,1.0237037037037038,1.1004566210045663,1.1782344112038443,0.8447653429602888,0.5,1.1428571428571428,186.4,0.6721311475409836,1.0,0.11904761904761904,CatBoostClassifier,no,300,3,0.01
9377318,r1,62,0.6336602544939235,0.9402332361516035,1.0045146726862302,0.9913499511393974,1.2450592885375493,2.5,1.3157894736842106,154.13333333333333,1.975609756097561,0.25,98.0,CatBoostClassifier,no,300,3,0.01
9084613,r1,7727,0.7030134480051132,1.0202474690663668,0.3561643835616438,0.6015795903292708,0.7757575757575758,0.2,1.25,175.92307692307693,0.5061728395061729,1.0,0.007352941176470588,CatBoostClassifier,no,300,3,0.01
9330705,r1,12389,0.6266977014077592,1.0,0.6619718309859155,1.1240601503759398,0.09375,0.5,0.0,151.66666666666666,1.975609756097561,1.0,1.0,CatBoostClassifier,no,300,3,0.01
9717518,r1,48,0.6637846628586289,1.0048929663608563,0.7054108216432866,0.6337503363073179,0.736,0.5,0.8666666666666667,153.4,1.6557377049180328,1.0,0.015151515151515152,CatBoostClassifier,no,300,3,0.01
9433535,r1,8056,0.6785508449407296,1.0263522884882108,0.4125,0.6465917428361802,0.40522875816993464,0.25,0.4,158.53333333333333,1.9523809523809523,0.16666666666666666,12.666666666666666,CatBoostClassifier,no,300,3,0.01
9692451,r1,55,0.6013448790259852,1.013080444735121,1.1715817694369972,1.3259181532004198,0.5,0.2,0.2857142857142857,162.53333333333333,1.0,1.0,3.75,CatBoostClassifier,no,300,3,0.01
9489451,r1,46731,0.5114181026308089,0.9960526315789474,0.693516699410609,0.6613504275280682,1.1971830985915493,0.5,1.0769230769230769,148.0,1.0,1.0,0.12142857142857143,CatBoostClassifier,no,300,3,0.01
9272549,r1,33956,0.5025456007973165,1.0150125104253545,1.0486111111111112,0.8193153195700908,0.6021505376344086,0.6666666666666666,0.2857142857142857,159.26666666666668,0.3442622950819672,5.0,4.0625,CatBoostClassifier,no,300,3,0.01
9539718,r1,62,0.5260442608903795,1.0045385779122542,0.8171846435100548,0.8727589879629456,1.5294117647058822,0.5555555555555556,2.8,156.73333333333332,3.857142857142857,1.0,0.5492957746478874,CatBoostClassifier,no,300,3,0.01
9516779,r1,30421,0.527185568384823,0.998533724340176,1.4924924924924925,0.9453042191723054,1.2038216560509554,3.3333333333333335,2.6,175.06666666666666,1.0,1.0,1.0,CatBoostClassifier,no,300,3,0.01
8887780,r1,33928,0.5972996419233692,0.9890859481582538,0.9795918367346939,1.0163728716247624,1.7142857142857142,0.5,1.8,168.0,1.0,0.5,3.8,CatBoostClassifier,no,300,3,0.01
9220070,r1,41,0.5098897379727273,0.9858156028368794,1.5501432664756447,0.945006128167888,0.5527272727272727,1.6666666666666667,0.5384615384615384,131.8,0.3442622950819672,1.0,0.125,CatBoostClassifier,no,300,3,0.01
9407733,r1,48929,0.5045179407712703,1.0,1.026530612244898,1.0155888007903653,0.9605263157894737,1.2857142857142858,1.181818181818182,144.2,1.4878048780487805,1.0,0.043478260869565216,CatBoostClassifier,no,300,3,0.01
9076822,r1,40298,0.5257760621189469,0.9947643979057592,1.2285714285714286,1.113771413366409,0.5,1.0,0.5,,1.0,1.0,1.0,CatBoostClassifier,no,300,3,0.01
9051097,r1,44904,0.6054400089279571,0.9922779922779923,0.9925925925925926,0.967621857002388,1.8211382113821137,3.0,1.625,174.33333333333334,1.2469135802469136,0.2,1.975,CatBoostClassifier,no,300,3,0.01
9484593,r1,40564,0.5800355895371709,1.0106870229007634,0.7232142857142857,0.6602428355341154,0.9939759036144579,2.25,1.0,185.4,1.4878048780487805,1.0,1.0,CatBoostClassifier,no,300,3,0.01
9128426,r1,30428,0.5287668131648442,1.0,1.2011019283746556,0.914167222098793,1.2923976608187135,1.3333333333333333,1.875,171.26666666666668,0.6721311475409836,0.3333333333333333,0.8625,CatBoostClassifier,no,300,3,0.01
9085278,r1,7727,0.5547479122690413,0.9875904860392968,1.0608108108108107,0.7766463911012734,1.4172661870503598,0.7142857142857143,1.5,164.6,1.4878048780487805,1.0,0.009433962264150943,CatBoostClassifier,no,300,3,0.01
9271695,r1,47501,0.5256333196019373,1.0016920473773265,1.9567567567567568,1.556232584162334,0.864406779661017,3.0,0.9090909090909092,156.15384615384616,2.9047619047619047,1.0,4.0,CatBoostClassifier,no,300,3,0.01
9684051,r1,12669,0.5446658523405521,0.9925093632958801,1.8461538461538463,2.0799475868861688,0.2356687898089172,2.0,0.0,151.3,0.6721311475409836,1.0,1.0,CatBoostClassifier,no,300,3,0.01
9516443,r1,30435,0.5441111479198378,1.0,1.3680981595092025,1.2608230703643784,0.7472118959107806,1.0,0.8666666666666667,175.6,1.0,1.0,0.5833333333333334,CatBoostClassifier,no,300,3,0.01
9085327,r1,6698,0.5264076362873626,1.0,1.1919642857142858,1.0787135264584164,1.019736842105263,1.0,1.25,160.6,1.3278688524590163,1.0,9.75,CatBoostClassifier,no,300,3,0.01
9128552,r1,30393,0.530105058159073,0.9953161592505855,0.8629213483146068,0.8707875921759808,1.0472103004291846,0.8,0.5714285714285714,159.6,0.7530864197530864,0.5,1.4210526315789473,CatBoostClassifier,no,300,3,0.01
9076983,r1,40298,0.6787059326913472,1.0231958762886597,0.22023809523809523,0.5553967505929434,0.9253731343283582,0.3333333333333333,0.7777777777777778,181.25,0.0163934426229508,1.0,0.8484848484848485,CatBoostClassifier,no,300,3,0.01
9084956,r1,8182,0.54263483640116,0.9935483870967742,1.007936507936508,1.0638099353788761,1.0,0.6666666666666666,0.6923076923076923,161.53333333333333,1.4878048780487805,1.0,0.0423728813559322,CatBoostClassifier,no,300,3,0.01
9725764,r1,55,0.5943356022352158,0.9899812147777082,1.119047619047619,0.620249379380645,1.3467153284671534,0.8,1.8571428571428568,186.53333333333333,1.3278688524590163,0.5,17.0,CatBoostClassifier,no,300,3,0.01
9433157,r1,7258,0.6496959021506807,1.0041958041958041,0.6713286713286714,0.8695116496127825,0.45595854922279794,1.0,0.3846153846153846,156.4,0.2592592592592592,1.0,0.0049504950495049506,CatBoostClassifier,no,300,3,0.01
9457482,r1,40298,0.5458143637279602,1.0111642743221692,1.4642857142857142,1.0357782342277342,0.6444444444444445,0.6,0.1666666666666666,170.85714285714286,1.4878048780487805,2.0,0.2018348623853211,CatBoostClassifier,no,300,3,0.01
9097178,r1,202,0.5883916596239533,0.9951219512195122,0.5161290322580645,0.9166666666666666,2.9166666666666665,1.0,1.5,185.0,101.0,0.3333333333333333,0.9285714285714286,CatBoostClassifier,no,300,3,0.01
9085362,r1,10576,0.5064845020856462,0.9917525773195877,0.8169014084507042,0.9807055904662066,0.6326530612244898,2.0,0.7857142857142857,172.6,0.3442622950819672,1.3333333333333333,25.11111111111111,CatBoostClassifier,no,300,3,0.01
9097185,r1,216,0.6803797152332902,0.9877750611246944,4.561797752808989,3.1236860068259396,7.590909090909091,4.0,4.0,156.28571428571428,0.803921568627451,0.5,0.71875,CatBoostClassifier,no,300,3,0.01
9457419,r1,47529,0.5189931004954433,1.006519967400163,1.36,0.7458469656753903,0.9803921568627451,1.6666666666666667,0.7,176.0,1.2469135802469136,0.5,0.3977272727272727,CatBoostClassifier,no,300,3,0.01
9684786,r1,15497,0.6229341674069877,0.9914163090128756,2.192982456140351,1.6834170854271358,1.036764705882353,1.0,1.25,141.75,1.4878048780487805,0.5,9.777777777777779,CatBoostClassifier,no,300,3,0.01
9272493,r1,33963,0.5370083988964475,1.0049792531120332,0.9498432601880877,0.9684853443002845,0.7637362637362637,1.5,0.6153846153846154,159.26666666666668,1.0,1.0,0.006211180124223602,CatBoostClassifier,no,300,3,0.01
9272703,r1,33942,0.5900177869901566,0.9858712715855573,1.0940766550522647,1.2046569644303153,1.1,1.5,1.1,158.2,3.857142857142857,1.0,0.09836065573770492,CatBoostClassifier,no,300,3,0.01
9388511,r1,17982,0.5485499414728905,1.0,1.2645502645502646,1.6905303785497023,1.196969696969697,3.0,0.7777777777777778,149.46666666666667,1.9523809523809523,0.3333333333333333,41.0,CatBoostClassifier,no,300,3,0.01
9262231,r1,36070,0.5229142304821384,1.0055813953488373,1.0078534031413613,1.0195797712979497,1.2880434782608696,1.0,1.0,152.33333333333334,1.3278688524590163,0.5,0.9767441860465116,CatBoostClassifier,no,300,3,0.01
9087168,r1,27,0.6377423523936013,0.9571550985432733,1.3449367088607596,1.4260567807478564,1.8353658536585367,1.5,2.833333333333333,161.6,1.4878048780487805,0.5,32.0,CatBoostClassifier,no,300,3,0.01
9087210,r1,48,0.6117134425411465,0.9762912785774767,1.3860759493670887,1.5450348278723565,1.5426829268292683,2.0,2.833333333333333,170.33333333333334,1.4878048780487805,1.0,1.0,CatBoostClassifier,no,300,3,0.01
9433178,r1,9876,0.636878724083772,1.0028694404591105,0.8015873015873016,0.6514396450447689,0.9346733668341709,0.14285714285714285,1.0,157.0,1.975609756097561,1.5,8.84,CatBoostClassifier,no,300,3,0.01
9051195,r1,40606,0.6320009396592998,0.9657701711491442,1.4883720930232558,1.0553521247216686,1.125984251968504,1.3333333333333333,1.5,164.07142857142858,41.0,0.5,1.9375,CatBoostClassifier,no,300,3,0.01
9433150,r1,8987,0.5402358976119663,1.0365230094959825,1.3862433862433863,1.0577061357175421,0.9253731343283582,1.5,0.6923076923076923,176.13333333333333,0.3442622950819672,1.0,16.3125,CatBoostClassifier,no,300,3,0.01
9128496,r1,30407,0.5634948624688851,0.9905882352941177,0.9347826086956522,1.0995437698156403,1.2163461538461537,2.0,0.7857142857142857,149.66666666666666,1.4878048780487805,1.0,0.07692307692307693,CatBoostClassifier,no,300,3,0.01
8938341,r1,20,0.5781511223286118,1.0213447171824974,1.1481481481481481,0.7419491224276931,0.8844221105527639,1.0,0.8076923076923077,163.86666666666667,1.975609756097561,1.0,0.011111111111111112,CatBoostClassifier,no,300,3,0.01
9084662,r1,8987,0.6605809022346876,1.032073310423826,0.3993993993993994,0.541752505243533,0.8202247191011236,3.0,1.0,164.0,0.6721311475409836,1.0,0.08208955223880597,CatBoostClassifier,no,300,3,0.01
9128398,r1,30428,0.5218250855512367,1.004756242568371,1.0455635491606714,0.8331372813699209,1.1161616161616161,2.0,1.5,171.26666666666668,0.6721311475409836,1.0,1.0,CatBoostClassifier,no,300,3,0.01
9457608,r1,35790,0.7143037483717201,1.0123552123552124,0.35600907029478457,0.663100850362293,0.6099290780141844,0.2857142857142857,0.5,152.9,0.2592592592592592,0.3333333333333333,0.5111111111111111,CatBoostClassifier,no,300,3,0.01
9097269,r1,22784,0.5644938556695556,1.0,2.642857142857143,1.0259740259740262,15.333333333333334,4.0,2.0,138.0,21.0,1.0,1.0,CatBoostClassifier,no,300,3,0.01
9440563,r1,55,0.5312695412494937,1.0127591706539074,1.0679156908665106,1.17739222205692,0.7534626038781164,1.5,1.0,171.46666666666667,0.3442622950819672,1.0,0.015873015873015872,CatBoostClassifier,no,300,3,0.01
9457377,r1,45072,0.6894261843242874,0.9983870967741936,0.15976331360946747,0.6474112826713516,0.34,0.25,0.1428571428571428,158.6,41.0,0.3333333333333333,5.8,CatBoostClassifier,no,300,3,0.01
9087091,r1,20,0.6502874521941098,1.0625,0.7745098039215687,0.7554689022720376,0.5674740484429066,0.5,0.25,162.2,0.4059405940594059,1.0,1.0,CatBoostClassifier,no,300,3,0.01
9272388,r1,33956,0.5180313462642284,1.0170502983802217,0.8664259927797834,0.78684839051371,0.9,2.0,0.8823529411764706,161.6,1.4878048780487805,3.5,5.345454545454546,CatBoostClassifier,no,300,3,0.01
9680222,r1,49650,0.581640427465473,0.9777632439502943,1.1844380403458212,1.0830235972356501,1.170940170940171,8.0,0.7272727272727273,148.5,2.4285714285714284,1.0,0.19148936170212766,CatBoostClassifier,no,300,3,0.01
9272682,r1,33949,0.5357957104053954,0.9936457505957109,1.070921985815603,0.9777862498411489,0.776536312849162,1.5,0.7692307692307693,164.06666666666666,1.0,0.42857142857142855,39.44444444444444,CatBoostClassifier,no,300,3,0.01
9077039,r1,40298,0.5835948313407204,0.9900621118012423,0.9296875,1.0701913727930186,1.8241758241758241,1.5,1.8,161.75,0.6039603960396039,0.5,1.8902439024390243,CatBoostClassifier,no,300,3,0.01
